"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_RECEPTOR_CATABOLIC_PROCESS",0.0190437943794134,0.166645964757119,0.352487857583619,-0.656760993286523,-1.67633778869685,11,"c(""PCSK9"", ""CAPN1"", ""ABCA2"", ""BECN1"", ""PIK3R4"", ""CDK5"", ""SNX25"")"
"GOBP_RECEPTOR_CLUSTERING",0.758762886597938,0.895268142878376,0.0598603117764473,-0.266308941466918,-0.776218087902272,17,"c(""NRXN2"", ""FRRS1L"", ""CDK5"", ""SSNA1"", ""ZDHHC2"", ""PICK1"", ""ITGB1BP1"", ""NLGN2"", ""ITGA4"", ""LRP4"", ""DLG3"", ""FZD9"")"
"GOBP_RECEPTOR_DIFFUSION_TRAPPING",0.118,0.393781216571626,0.183023938384487,-0.93569431500466,-1.25181662697274,1,"CACNG7"
"GOBP_RECEPTOR_GUANYLYL_CYCLASE_SIGNALING_PATHWAY",0.368725868725869,0.672922133363844,0.0940503465727813,-0.637576871879236,-1.10389729997745,3,"c(""NPR1"", ""GUCY2D"")"
"GOBP_RECEPTOR_INTERNALIZATION",0.128571428571429,0.411832328613487,0.176694268938498,-0.362286751281743,-1.28598762259775,40,"c(""PCSK9"", ""DRD2"", ""AP2M1"", ""CACNG7"", ""GRB2"", ""SNAP25"", ""LRPAP1"", ""ARF1"", ""CAV1"", ""LDLRAP1"", ""GRIA1"", ""ANKRD13D"", ""WDR54"", ""SFRP4"", ""DNM2"", ""AP2S1"")"
"GOBP_RECEPTOR_LOCALIZATION_TO_NON_MOTILE_CILIUM",0.0388671923892546,0.241642887540051,0.321775918075361,0.923877582724872,1.42693083915895,2,"c(""ARL13B"", ""IFT80"")"
"GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE",0.219512195121951,0.530456481559457,0.131457611642763,-0.426674050118327,-1.23105541645713,16,"c(""CACNG7"", ""SNAP25"", ""ADAM10"", ""KIF5B"", ""STX7"", ""RAP1A"", ""VPS35"", ""RAB8A"")"
"GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT",0.01457948545427,0.147557955109263,0.380730400722792,-0.863718522954221,-1.64360562986221,4,"c(""PCSK9"", ""ABCA2"", ""LDLRAP1"")"
"GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_OF_VIRUS_BY_HOST_CELL",0.864864864864865,0.944277945783214,0.0507027937029348,-0.373724380443381,-0.647064460307677,3,"CAV1"
"GOBP_RECEPTOR_METABOLIC_PROCESS",0.0205373407265087,0.170814190172548,0.352487857583619,-0.503554775550503,-1.58003693159452,22,"c(""PCSK9"", ""CAPN1"", ""ABCA2"", ""BECN1"", ""PIK3R4"", ""AP1AR"", ""CDK5"", ""SNX25"", ""FUT8"", ""SORL1"", ""PSEN1"", ""RAB11B"", ""LAMTOR1"")"
"GOBP_RECEPTOR_RECYCLING",0.243407707910751,0.556750356426552,0.12384217120105,-0.454330934759746,-1.17741106009903,12,"c(""PCSK9"", ""AP1AR"", ""SORL1"", ""PSEN1"", ""RAB11B"", ""LAMTOR1"")"
"GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT",0.519587628865979,0.77273673511872,0.0787113806986485,-0.274670114194145,-0.958837704793661,37,"c(""GADD45A"", ""IL6ST"", ""HES5"", ""PKD1"", ""SOCS5"", ""CAV1"", ""CDK5R1"", ""PPP2R1A"", ""MST1"", ""SOCS2"", ""CDK5"", ""NEUROD1"")"
"GOBP_RECEPTOR_TRANSACTIVATION",0.0179946191474942,0.162150148040041,0.352487857583619,-0.926518380665005,-1.42053443651599,2,"ADRA2B"
"GOBP_RECOGNITION_OF_APOPTOTIC_CELL",0.432432432432432,0.720499979305492,0.0850427463764322,-0.614008487275806,-1.06309112071334,3,"FCN2"
"GOBP_REDUCTION_OF_FOOD_INTAKE_IN_RESPONSE_TO_DIETARY_EXCESS",0.245867768595041,0.55788140194245,0.124434168630393,0.712558202847597,1.23473020650707,3,"c(""RMI1"", ""GDF15"", ""CNTN2"")"
"GOBP_REELIN_MEDIATED_SIGNALING_PATHWAY",0.212355212355212,0.523398854912286,0.130105630751129,-0.715274764174632,-1.2384230290335,3,"c(""DAB2IP"", ""PAFAH1B1"")"
"GOBP_REFLEX",0.0696324951644101,0.312718134859696,0.237793834423688,-0.702965272200085,-1.43203206296133,5,"c(""ASCL1"", ""SLC1A1"", ""NPSR1"")"
"GOBP_REGENERATION",0.308316430020284,0.620052265918797,0.107972360317345,-0.304742193747994,-1.1011328609695,43,"c(""CLDN1"", ""SOX2"", ""DUSP10"", ""CDKN1B"", ""RUNX1"", ""KLF5"", ""FKBP1B"")"
"GOBP_REGULATION_BY_VIRUS_OF_VIRAL_PROTEIN_LEVELS_IN_HOST_CELL",0.570247933884298,0.796051219929833,0.0739901439101341,0.542270240845189,0.939652990851364,3,"c(""STAU1"", ""DDB1"")"
"GOBP_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION",0.0695825049701789,0.312718134859696,0.241339976815091,0.964429947188568,1.29591826976847,1,"METTL16"
"GOBP_REGULATION_OF_ACROSOME_REACTION",0.887795275590551,0.956199894250968,0.0503964322442957,-0.33586370190929,-0.639128902129301,4,"c(""B4GALT1"", ""ZP4"", ""PLB1"")"
"GOBP_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION",0.910179640718563,0.963942082096522,0.0498907356726307,0.250139423179682,0.60859174198556,9,"c(""NTF3"", ""CD2AP"")"
"GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT",0.0661322645290581,0.30770593217797,0.248911114434702,-0.660265790926725,-1.49350141402129,7,"c(""RYR2"", ""ATP2A2"", ""TNNC1"", ""CAV1"")"
"GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY",0.0756646216768916,0.323837976123415,0.234392647294686,-0.427000620825337,-1.40702634414759,28,"c(""SLC9A1"", ""TGFBR1"", ""CDC42"", ""WNT11"", ""WNT4"", ""FHOD1"", ""MTSS1"", ""STMN1"", ""SWAP70"", ""SYNPO2L"")"
"GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH",0.0134291856770212,0.142848832846242,0.380730400722792,-0.450384253948834,-1.63112577676604,45,"c(""LIMA1"", ""SSH2"", ""PIK3CA"", ""TMOD1"", ""GRB2"", ""SPTBN5"", ""MYO3A"", ""FCHSD2"", ""NCKAP1"", ""SPTAN1"", ""ARPC5"", ""DAAM2"", ""EPS8"", ""ARPC2"", ""SPTBN1"", ""SWAP70"", ""CAPZA2"", ""SEMA5A"", ""TWF1"", ""PAK3"", ""COTL1"")"
"GOBP_REGULATION_OF_ACTIN_NUCLEATION",0.419161676646707,0.709469636668667,0.0886261133285098,-0.373957839028885,-1.02995066122067,14,"c(""FCHSD2"", ""ARF1"", ""NCKAP1"", ""AP1AR"")"
"GOBP_REGULATION_OF_ACTION_POTENTIAL",0.0057468423447499,0.0926305847568577,0.407017918923954,-0.690609042321553,-1.78973224674606,12,"c(""SLC9A1"", ""RYR2"", ""ATP2A2"", ""CAV1"", ""CACNA2D1"", ""KCNB1"", ""HCN3"")"
"GOBP_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",0.0756646216768916,0.323837976123415,0.234392647294686,0.641767899461397,1.49691348429766,8,"c(""ZC3H3"", ""LEMD3"", ""MEN1"", ""ACVR1"", ""SMAD7"", ""ACVR2A"", ""CSNK2B"")"
"GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION",0.229674796747967,0.543881221342466,0.128142916898415,-0.353833218476866,-1.16978396594264,29,"c(""SLC9A1"", ""TGFBR1"", ""CDC42"", ""WNT11"", ""WNT4"")"
"GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE",0.105263157894737,0.372475179732968,0.191892240384838,-0.59522456436754,-1.41533198843684,8,"c(""CREB3L3"", ""IL6ST"", ""PTGS2"", ""PARK7"")"
"GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0.328031809145129,0.642867502281418,0.102821842840815,-0.738698151312723,-1.13256917944494,2,"c(""PARK7"", ""FUT7"")"
"GOBP_REGULATION_OF_ACYL_COA_BIOSYNTHETIC_PROCESS",0.328,0.642867502281418,0.103197466945307,-0.823703013358186,-1.10198930491973,1,"PDK2"
"GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",0.753061224489796,0.892384851724115,0.0597317976364411,-0.22621960520876,-0.836725213081586,48,"c(""DUSP10"", ""MALT1"", ""IL6ST"", ""FOXJ1"", ""NDFIP1"", ""SKAP1"", ""RC3H1"", ""SOCS5"", ""NLRP10"", ""TNFAIP3"", ""CR2"")"
"GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.0191843197889025,0.167650923135148,0.352487857583619,-0.923095221579743,-1.41528606210296,2,"PDE4A"
"GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY",0.0405600488516691,0.250024550428419,0.321775918075361,-0.600291126220956,-1.55567089365292,12,"c(""DRD2"", ""GRM3"", ""GABBR1"", ""DRD1"", ""GABBR2"", ""NPFFR2"", ""NF1"")"
"GOBP_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION",0.75,0.891112663389029,0.0605092988656667,0.436126586486344,0.75572587340024,3,"c(""BMP6"", ""ADD1"")"
"GOBP_REGULATION_OF_ADIPONECTIN_SECRETION",0.336,0.651505623165542,0.101713902282311,-0.822149735942839,-1.09991125607017,1,"C1QTNF3"
"GOBP_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT",0.541586073500967,0.77976927388935,0.0732558655828455,-0.460904123263772,-0.93892189069183,5,"POU4F2"
"GOBP_REGULATION_OF_AEROBIC_RESPIRATION",0.79837067209776,0.91502388481464,0.0568864160475701,-0.290723579516824,-0.742052173303554,11,"c(""CBFA2T3"", ""UQCC2"", ""TRPV4"", ""PARK7"", ""ARL2"")"
"GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS",0.00802896247248205,0.110111485336897,0.380730400722792,-0.575259047492363,-1.7274223083384,19,"c(""PTH1R"", ""ABCA2"", ""WNT4"", ""NFKB1"", ""DHCR7"", ""H6PD"", ""GFI1"", ""HRH1"", ""ABCG4"", ""BMP5"", ""SOD1"")"
"GOBP_REGULATION_OF_ALDOSTERONE_METABOLIC_PROCESS",0.340551181102362,0.655400386272471,0.0999276973731092,-0.51886056899746,-1.12492254210752,6,"c(""WNT4"", ""BMP5"")"
"GOBP_REGULATION_OF_ALKALINE_PHOSPHATASE_ACTIVITY",0.878727634194831,0.952088630045453,0.0513223330421143,-0.455957744290819,-0.699072669121117,2,"c(""GPLD1"", ""MEF2C"")"
"GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",0.000376696259365139,0.0182345526366903,0.49849310876659,-0.690312537800774,-2.01207317784801,17,"c(""ARG2"", ""MAPK8IP1"", ""MALT1"", ""LGALS9"", ""RUNX1"", ""NDFIP1"", ""TWSG1"", ""RC3H1"", ""SOCS5"")"
"GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.0282193128991489,0.204004069330724,0.352487857583619,-0.666472301656054,-1.59967262646019,9,"c(""MALT1"", ""LGALS9"", ""RUNX1"", ""RC3H1"", ""SOCS5"")"
"GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.208092485549133,0.518286053286814,0.131457611642763,0.370440529570828,1.1889980382418,23,"c(""CELF2"", ""RBM25"", ""RBM7"", ""SRSF2"", ""YTHDC1"", ""RAVER2"", ""KHDRBS2"", ""SAP18"", ""RBM5"", ""RBM15B"", ""FXR1"")"
"GOBP_REGULATION_OF_AMACRINE_CELL_DIFFERENTIATION",0.0779239183134711,0.325685206677975,0.287805130535564,-0.782500769857396,-1.48905301499167,4,"c(""POU4F2"", ""GDF11"", ""DLX1"")"
"GOBP_REGULATION_OF_AMINO_ACID_TRANSMEMBRANE_TRANSPORT",0.201160541586073,0.512358960387783,0.134273452883202,-0.616569051384497,-1.25603167827747,5,"c(""PER2"", ""ARL6IP5"", ""ARL6IP1"", ""PSEN1"")"
"GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT",0.0108838293291028,0.126422843167942,0.380730400722792,-0.587311347571635,-1.63668478069658,15,"c(""SLC6A1"", ""AVPR1A"", ""PER2"", ""GABBR1"", ""ARL6IP5"", ""ARL6IP1"", ""RAB3GAP1"", ""STXBP1"", ""GRM7"", ""PSEN1"", ""P2RX7"", ""HRH3"")"
"GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY",0.0618955512572534,0.29797504322076,0.252961123069611,-0.719047413666755,-1.46479348537025,5,"c(""CACNG7"", ""PRRT1"", ""NLGN3"")"
"GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE",0.0868725868725869,0.3397868466772,0.211400189384923,-0.81148360010759,-1.40499851021012,3,"c(""PLA2G3"", ""LRPAP1"")"
"GOBP_REGULATION_OF_AMYLOID_FIBRIL_FORMATION",0.0584795321637427,0.291638186375028,0.261663521711573,-0.642518584376528,-1.52778826693673,8,"c(""PFDN4"", ""PFDN2"", ""VBP1"", ""CHRNA7"", ""PSEN1"", ""PFDN5"", ""PFDN6"")"
"GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS",0.0712830957230143,0.313991935816354,0.241339976815091,-0.593946766389943,-1.5160087446597,11,"c(""SPON1"", ""ABCA2"", ""RTN1"", ""TMED10"", ""SORL1"", ""CHRNA7"")"
"GOBP_REGULATION_OF_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS",0.360323886639676,0.66804723998404,0.0982123351217438,0.599954518714798,1.13929250766105,4,"c(""CDK2"", ""PLK1"", ""FZR1"")"
"GOBP_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY",0.387795275590551,0.689457168499085,0.0922597260527354,0.414138854995273,1.04755894040615,10,"c(""NCOR2"", ""KDM4C"")"
"GOBP_REGULATION_OF_ANGIOTENSIN_LEVELS_IN_BLOOD",0.0303702327675744,0.212950461339126,0.352487857583619,-0.984622553588071,-1.31727516573377,1,"ATP6AP2"
"GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION",0.0171706176596487,0.158992612882534,0.352487857583619,-0.684633677702152,-1.64326371951478,9,"c(""WNT2B"", ""WNT11"", ""ROBO1"", ""CTNNB1"", ""FRS2"")"
"GOBP_REGULATION_OF_ANION_CHANNEL_ACTIVITY",0.976,0.988265113255935,0.046788296531803,-0.519726623174899,-0.695315145061553,1,"ABCB1"
"GOBP_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT",0.206692913385827,0.515753017242362,0.133554954557592,-0.59518783137985,-1.29040487620974,6,"c(""PER2"", ""ARL6IP5"", ""ARL6IP1"")"
"GOBP_REGULATION_OF_ANION_TRANSPORT",0.00513322686308407,0.086687098883178,0.407017918923954,-0.56385373982467,-1.8319917769392,26,"c(""SLC6A1"", ""AVPR1A"", ""ATF4"", ""ABCB11"", ""PLA2G3"", ""PER2"", ""GABBR1"", ""ARL6IP5"", ""ARL6IP1"", ""SFRP4"", ""CA7"", ""RAB3GAP1"", ""STXBP1"", ""GRM7"", ""PSEN1"", ""RAB11B"", ""PLA2G4A"", ""AHCYL1"", ""P2RX7"")"
"GOBP_REGULATION_OF_ANOIKIS",0.622718052738337,0.822943586511188,0.0686325631836726,-0.332900527385542,-0.862720833798849,12,"c(""PIK3CA"", ""CAV1"", ""BCL2"", ""SNAI2"", ""CHEK2"", ""PIK3R3"", ""TLE1"", ""PTK2"")"
"GOBP_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_PRODUCTION",0.162,0.458204506065858,0.154190966581424,-0.914103758931345,-1.22293174796391,1,"KLK7"
"GOBP_REGULATION_OF_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE",0.725646123260437,0.881571428571428,0.0602484086158019,0.632805219012116,0.850309394594419,1,"USP15"
"GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION",0.986083499005964,0.99306605646992,0.0460457683018055,-0.30941630719351,-0.474395898408962,2,"FGL2"
"GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II",0.536779324055666,0.777344888170831,0.0751181635276301,0.721652687169928,0.969695004242924,1,"THBS1"
"GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY",0.758130081300813,0.894949940457813,0.059221919380382,-0.271136582976051,-0.782293085271486,16,"c(""MALT1"", ""RC3H1"", ""BCL10"", ""LGALS3"", ""CEACAM1"")"
"GOBP_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE",0.561023622047244,0.791519819477936,0.0723570851036907,-0.494313338562416,-0.940649256193194,4,"KLK7"
"GOBP_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_PRODUCTION",0.713717693836978,0.874300826678137,0.0610363728309177,-0.56460286074876,-0.865646946014601,2,"KLK7"
"GOBP_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION",0.268339768339768,0.57946477265035,0.11378726182188,-0.682970675300858,-1.18249189655549,3,"APAF1"
"GOBP_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT",0.981963927855711,0.99152440752946,0.0466015072985992,0.3234425974833,0.499557761413979,2,"c(""TNFRSF1B"", ""BMP7"")"
"GOBP_REGULATION_OF_APOPTOTIC_PROCESS_IN_BONE_MARROW_CELL",0.0261812717379262,0.193557578601565,0.352487857583619,-0.987573780677229,-1.32122345854792,1,"PLK2"
"GOBP_REGULATION_OF_APPETITE",0.90748031496063,0.962631052333928,0.0493910105981501,-0.319797315431258,-0.608555512112708,4,"c(""HTR4"", ""NUCB2"")"
"GOBP_REGULATION_OF_ARACHIDONIC_ACID_SECRETION",0.709741550695825,0.871946251352398,0.0613026075396207,0.642590866728798,0.863458508943817,1,"PLA2G6"
"GOBP_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION",0.301619433198381,0.615358957579141,0.109250039480711,-0.428574273029657,-1.14378584287226,13,"c(""FCHSD2"", ""ARF1"", ""NCKAP1"", ""AP1AR"")"
"GOBP_REGULATION_OF_ARTERY_MORPHOGENESIS",0.476,0.743442463144318,0.0817515582532145,-0.754582168375272,-1.00951613111447,1,"AKT3"
"GOBP_REGULATION_OF_ASPARTIC_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS",0.386100386100386,0.687524091779411,0.0913924325943768,-0.63344975861282,-1.09675163740336,3,"c(""TMED10"", ""SORL1"")"
"GOBP_REGULATION_OF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY",0.143700787401575,0.431453846275577,0.163180127180689,-0.680681230254714,-1.29529641017955,4,"c(""NLRP7"", ""TMED10"", ""SORL1"")"
"GOBP_REGULATION_OF_ASTROCYTE_DIFFERENTIATION",0.107784431137725,0.37475304148903,0.191892240384838,-0.575380323203172,-1.38103286594937,9,"c(""IL6ST"", ""HES5"", ""ID2"", ""NTRK3"", ""NF1"")"
"GOBP_REGULATION_OF_ASYMMETRIC_CELL_DIVISION",0.149105367793241,0.438450378808232,0.160801401070022,-0.817927606027653,-1.25404347629393,2,"c(""PAX6"", ""WNT9B"")"
"GOBP_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.126,0.407244626901715,0.176694268938498,-0.932743087915502,-1.24786833415859,1,"RYR2"
"GOBP_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS",0.776061776061776,0.901280227596017,0.0557104226766671,-0.440268696970201,-0.762278945937129,3,"NDUFC2"
"GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY",0.0862745098039216,0.3397868466772,0.213927855492356,0.396358082778276,1.34189269271295,29,"c(""MSH6"", ""SNRNP70"", ""OXA1L"", ""MSH2"", ""MNAT1"", ""MSH3"", ""SSBP1"", ""DNAJC9"")"
"GOBP_REGULATION_OF_ATP_METABOLIC_PROCESS",0.222437137330754,0.534826244282106,0.126875729929857,0.413333056584663,1.2156818896614,17,"c(""FBP1"", ""SIRT6"", ""PARP1"", ""PRKAG2"", ""EIF6"", ""MLST8"")"
"GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION",0.148,0.438450378808232,0.161978948883402,-0.924044734389562,-1.23623126060107,1,"CACNA1G"
"GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION",0.648,0.837872640415353,0.065981614400873,-0.683442062752408,-0.914341493804792,1,"KCNQ1"
"GOBP_REGULATION_OF_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE",0.912955465587045,0.964832973830699,0.0503964322442957,0.321001611844323,0.609570758971494,4,"BIRC5"
"GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE",0.465069860279441,0.737527839534251,0.0828962134571565,0.414757654412295,1.00910956054818,9,"c(""RACGAP1"", ""NEK2"", ""BIRC5"", ""RCC2"")"
"GOBP_REGULATION_OF_AUTOPHAGOSOME_MATURATION",0.636182902584493,0.831002564149193,0.0665892104103933,0.376433521850347,0.86136523845633,7,"c(""CALCOCO2"", ""FYCO1"")"
"GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION",0.713414634146341,0.874300826678137,0.0621124188949471,-0.280143464369534,-0.808280065547787,16,"c(""SREBF2"", ""USP30"", ""HTRA2"", ""PARK7"")"
"GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION",0.953441295546559,0.980167681468966,0.0484087618816951,0.249833537190814,0.543171957673712,6,"c(""HUWE1"", ""VPS13C"")"
"GOBP_REGULATION_OF_AXONOGENESIS",0.0795918367346939,0.329470837161751,0.227987202850442,-0.384136125836033,-1.36354504124171,40,"c(""POU4F2"", ""TIAM1"", ""ROBO1"", ""IST1"", ""SHOX2"", ""MAP2K1"", ""GDI1"", ""MAP2"", ""TRPV2"", ""CDK5"", ""ULK2"", ""SEMA5A"", ""ISLR2"", ""PAFAH1B1"", ""PAK3"", ""MAP1B"", ""L1CAM"", ""PSEN1"", ""KIF13B"", ""GOLGA4"", ""ZFYVE27"")"
"GOBP_REGULATION_OF_AXON_DIAMETER",0.96,0.981931453330975,0.0475434194201301,-0.527182354768562,-0.705289779539423,1,"CNTN2"
"GOBP_REGULATION_OF_AXON_GUIDANCE",0.00899860331452671,0.115635595348879,0.380730400722792,-0.839866551082061,-1.7109178466158,5,"c(""TBR1"", ""POU4F2"", ""TUBB2B"")"
"GOBP_REGULATION_OF_BARBED_END_ACTIN_FILAMENT_CAPPING",0.105367793240557,0.372475179732968,0.193813302725311,0.951693072382728,1.27880354950417,1,"IQANK1"
"GOBP_REGULATION_OF_BASEMENT_MEMBRANE_ORGANIZATION",0.971943887775551,0.986871047950755,0.0470699590082662,-0.223085067995205,-0.504611732239281,7,"c(""LAMB1"", ""NID1"", ""PHLDB1"", ""LAMA2"")"
"GOBP_REGULATION_OF_BEHAVIOR",0.646034816247582,0.837321709991286,0.0645031249656493,0.299713426585595,0.881507488897968,17,"c(""CFAP20"", ""PARP1"", ""AHI1"", ""CNTNAP4"", ""TTC21B"", ""EIF2AK4"")"
"GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY",0.348178137651822,0.658813589156839,0.10027910675413,0.512251053331252,1.11370319048018,6,"c(""NPHP1"", ""NPHP4"")"
"GOBP_REGULATION_OF_BILE_ACID_BIOSYNTHETIC_PROCESS",0.222672064777328,0.534826244282106,0.130105630751129,0.666121327209469,1.26494094737162,4,"c(""PROX1"", ""MALRD1"", ""FGFR4"", ""SIRT1"")"
"GOBP_REGULATION_OF_BILE_ACID_METABOLIC_PROCESS",0.41779497098646,0.709469636668667,0.0870515867946735,-0.520725022404389,-1.06078487452947,5,"ABCB11"
"GOBP_REGULATION_OF_BILE_ACID_SECRETION",0.098,0.357915160303857,0.20207170902116,-0.947033240136688,-1.2669863835745,1,"ABCB11"
"GOBP_REGULATION_OF_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA",0.726,0.881571428571428,0.0605092988656667,-0.652221186703945,-0.872572711928709,1,"ZP4"
"GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION",0.0708502024291498,0.312718134859696,0.241339976815091,-0.606051301010069,-1.49252245752836,10,"c(""P4HB"", ""TMPRSS2"", ""LGALS9"", ""CAV1"", ""SMPD1"")"
"GOBP_REGULATION_OF_BIOMINERALIZATION",0.421370967741935,0.710720102120468,0.0888945288620449,-0.304815348982391,-1.02229175837291,31,"c(""DDR2"", ""NELL1"", ""ATF4"", ""WNT4"", ""NBR1"")"
"GOBP_REGULATION_OF_BLOOD_BRAIN_BARRIER_PERMEABILITY",0.284294234592445,0.600087643743294,0.111918316325105,0.865486175831003,1.162966113569,1,"TJP2"
"GOBP_REGULATION_OF_BLOOD_PRESSURE",1.9069577464697e-05,0.00334614740699289,0.575610261071129,-0.587896256167883,-2.12914356816885,45,"c(""DRD2"", ""LRP5"", ""SLC2A5"", ""ATP6AP2"", ""AVPR1A"", ""PCSK5"", ""SCNN1G"", ""ID2"", ""ACVRL1"", ""RASL10B"", ""GCH1"", ""ADRA2B"", ""EMILIN1"", ""ERAP1"", ""ADRA1B"", ""PTGS2"", ""EMILIN2"", ""NPY1R"", ""DLL1"", ""NPR1"", ""EXT2"", ""NAV2"", ""SOD1"", ""SCNN1D"", ""ADAMTS16"", ""ATP1A1"", ""ACSM3"")"
"GOBP_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",0.25,0.561562685811183,0.122679189568808,-0.337985279538463,-1.1607131406407,34,"c(""PLK2"", ""GADD45A"", ""CIB1"", ""ACVRL1"", ""PTGS2"", ""MAP2K3"")"
"GOBP_REGULATION_OF_BLOOD_VESSEL_REMODELING",0.840954274353877,0.932679154431211,0.053347785067549,-0.49726819323811,-0.762409691399555,2,"CEACAM1"
"GOBP_REGULATION_OF_BLOOD_VOLUME_BY_RENIN_ANGIOTENSIN",0.502982107355865,0.759922065839617,0.0785029047348687,0.738894066480273,0.992862491429959,1,"RPS6KA2"
"GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY",0.14639175257732,0.435770798369696,0.165656695205483,-0.363824351976973,-1.27543033714809,38,"c(""TMPRSS6"", ""TOB1"", ""HES5"", ""ACVRL1"", ""TWSG1"", ""SFRP5"", ""TBX20"", ""RBPMS2"", ""DLX1"", ""SFRP4"", ""WNT1"")"
"GOBP_REGULATION_OF_BONE_DEVELOPMENT",0.942,0.976710672929652,0.0484087618816951,-0.535259397328363,-0.716095633557116,1,"TAPT1"
"GOBP_REGULATION_OF_BONE_MINERALIZATION",0.519507186858316,0.77273673511872,0.0785029047348687,-0.29635987683114,-0.962889520850188,26,"c(""DDR2"", ""NELL1"", ""WNT4"", ""NBR1"")"
"GOBP_REGULATION_OF_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION",0.79324055666004,0.911507543368551,0.0560595875032335,0.596924510717614,0.802095975313292,1,"GREM1"
